$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
58669,ERD_pawnd,3,A soldier that makes up the army of the demons.,8979,4363,0,mon_pawnd,211,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 38, ""Quantity_MIN"": 36}, {""Chance"": 10.0, ""Item"": ""645618"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.4, ""Item"": ""628051"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680067"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685067"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643739"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Pawnd,1,5,1,10885,4665,5264,2256,211,211,0,64,339,84,253,9302,6201,43,211,108321,151,3084,129,43,0
58670,ERD_Galok,3,Galok is a monster who command workers in the demon realm.,11676,5511,0,mon_galok,220,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 76, ""Quantity_MIN"": 72}, {""Chance"": 25.0, ""Item"": ""645330"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.3, ""Item"": ""602103"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680065"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685065"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643591"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Galok,1,5,2,13293,4431,6436,2145,220,220,0,67,354,88,264,11293,7529,45,220,147677,157,3222,135,45,0
58671,ERD_zombiegirl2,4,Deadborns turn into Rodelins when they receive a lot of influences from demons or when they are acknowledged by the high-ranked demons.,9144,4414,0,mon_zombiegirl2,213,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 14, ""Quantity_MIN"": 13}, {""Chance"": 2.5, ""Item"": ""511105"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Rodelin,1,5,1,7253,4835,3389,2259,213,213,0,65,341,85,255,9415,6276,43,213,110511,152,3110,130,43,0
58672,ERD_Nuo,3,"What's unique about Nuo is that they are subordinates of the Demon King Kartas. Although Kartas possesses a brutal and unexpected personality, it is so incredible that Nuo who is under the control of Kartas possesses the power and the number for the ones who know well about the circumstances in the demons.",9226,4440,0,mon_nuo,214,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 129, ""Quantity_MIN"": 123}, {""Chance"": 0.02, ""Item"": ""680292"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685292"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": ""643895"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Nuo,1,5,1,9482,6321,4586,3057,214,214,0,65,342,85,256,9472,6315,43,214,111543,153,3130,131,43,0
58673,ERD_Elet,1,"A long time ago, Elet used to be a fairy or a soul. They received the curse of Goddess Ausrine and they hid into the human world and lived on. Since Medzio Diena, when the demons invaded the world, they are showing their determination to participate with the other demons.",9309,4465,2,mon_elet,215,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 115, ""Quantity_MIN"": 109}, {""Chance"": 1.71, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680287"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685287"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643606"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Elet,1,5,1,7340,4893,3431,2287,215,215,0,66,346,86,258,9534,6356,44,215,112727,154,3149,132,44,0
58674,ERD_Candlespider,4,"There is no meaning of the question that candle to change monster or monster to change candle. Since Medzio Diena, many monsters appeared is target to kill not curiosity.",9393,4491,0,mon_candlespider,216,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 77, ""Quantity_MIN"": 73}, {""Chance"": 50.0, ""Item"": ""649002"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Candle Spider,4,5,1,4395,2366,4520,2433,216,302,0,143,412,108,216,10890,10890,66,216,103349,66,2441,77,88,0
58675,ERD_Malstatue,4,"In various regions, they created either the Kupoles or the idols of the spirits. Some of them started to work as evil creatures after Medzio Diena.",9309,4465,0,mon_malstatue,215,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 117, ""Quantity_MIN"": 112}, {""Chance"": 0.02, ""Item"": ""680341"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685341"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Malstatue,4,5,1,4037,2691,4152,2768,215,301,0,143,411,107,215,10826,10826,66,215,102401,66,2434,77,88,0
58676,ERD_Shredded,1,Shredded is a demon monster that was derived from the by-product that results when you transform a monster into a powerful ghost. ,9561,4542,0,mon_shredded,218,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 17, ""Quantity_MIN"": 16}, {""Chance"": 0.25, ""Item"": ""645287"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.38, ""Item"": ""645288"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.74, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680017"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685017"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": ""643875"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Shredded,1,5,1,7455,4970,3484,2323,218,218,0,66,349,87,261,9700,6467,44,218,115869,156,3182,133,44,0
58677,ERD_Glizardon,3,"When the demons found Glizardons, they immediately subjugated them into minions. Glizardons that aren't minions are still dangerous to humans. ",11676,5511,0,mon_glizardon,220,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 51, ""Quantity_MIN"": 48}, {""Chance"": 2.16, ""Item"": ""645333"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.47, ""Item"": ""645334"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.91, ""Item"": ""645485"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.28, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680063"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685063"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643518"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Glizardon,0,5,2,6007,2574,12168,5214,220,220,0,90,633,88,264,7645,11467,135,220,154041,45,2052,45,135,0
58678,ERD_Fire_Dragon_purple,3,These were originally from our world but became scarce after migrating to the demonic world. Their numbers have been increasing lately. Those that have been affected by ghosts may turn black.,9730,4593,0,mon_fire_dragon_purple,220,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 142, ""Quantity_MIN"": 135}, {""Chance"": 10.0, ""Item"": ""645216"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.9, ""Item"": ""645381"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680229"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685229"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643537"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 3.32, ""Item"": ""645206"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Black Drake,0,5,1,5526,2368,11194,4797,220,220,0,90,633,88,264,6647,9971,135,220,123233,45,2052,45,135,0
58679,ERD_InfroRocktor,4,A small monster that is part turtle and part mineral. It prefers living in solitude rather than in a group.,9061,4389,1,mon_roctor,212,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 2, ""Quantity_MIN"": 2}, {""Chance"": 10.0, ""Item"": ""645121"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": ""645267"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680005"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685005"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""628102"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": ""643899"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Infrorocktor,4,5,1,4960,1653,5099,1699,212,296,0,141,405,106,212,10635,10635,65,212,99354,65,2388,75,86,0
58680,ERD_Egnome,4,"Egnomes carry a stern look. The more stern it looks, the more powerful it is.",11676,5511,5,mon_egnome,220,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 76, ""Quantity_MIN"": 72}, {""Chance"": 50.0, ""Item"": ""645141"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.9, ""Item"": ""645320"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.25, ""Item"": ""649004"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643523"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680068"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685068"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Egnome,4,5,2,4503,3002,4655,3103,220,308,0,146,420,110,220,12821,12821,67,220,134443,67,2481,78,90,0
58681,ERD_shtayim,4,"Despite its appearance, this magical creation has received the blessing of the goddess. Can deal critical damage to demons.",9477,4516,1,mon_shtayim,217,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 67, ""Quantity_MIN"": 64}, {""Chance"": 33.33, ""Item"": ""645428"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.07, ""Item"": 17023, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.71, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680144"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685144"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643752"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Shtayim,4,5,1,4414,2377,4540,2444,217,303,0,144,414,108,217,10949,10949,66,217,104421,66,2448,77,88,0
58682,Onion_Event,1,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",64,49,7,mon_onion,1,None,None,Kepa,5,5,0,46,31,49,33,1,0,0,3,3,0,0,18,18,1,0,474,1,13,1,3,0
58683,Onion_Red_Event,1,"Not a particularly strong monster, but you might end up crying if you attack it without thinking twice. Has a tendency of becoming red as it ages.",81,83,2,mon_onion_red,12,None,None,Red Kepa,5,5,0,61,40,65,43,21,10,0,10,22,9,6,26,26,5,0,1540,5,138,5,8,0
58684,Onion_green_Event,1,"The Kepa is not a strong monster. However, attacking it recklessly may bring you to tears.",73,72,7,mon_onion_green,9,None,None,Poisoned Kepa,1,5,0,84,56,38,25,9,9,0,4,13,3,10,26,17,2,9,1031,9,157,8,2,0
58685,pappus_kepa_Event,1,"Kepa age quickly at the expense of their strength. Be careful of its pungent odor, which has gotten stronger with age.",1320,859,1,mon_pappus_kepa,107,None,None,Old Kepa,5,5,0,703,469,747,498,192,96,0,67,189,80,53,316,316,33,0,42279,33,1139,33,56,0
58686,boss_kepa_event,4,"The research to find out why some Kepas transformed to like this is progressing. Even the research to see if it was edible, but still, nothing is certain.",120,93,0,boss_onion_the_great,1,"[{""Chance"": 10.0, ""Item"": ""900143"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Kepa Chieftain,4,0,3,68,45,70,47,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
58687,Gosaru_Q1,3,"It is commonly thought to be a monster derived from a hedgehog, but nobody is quite certain. There are quite a few scholars that suggest it is derived from vegetation. ",0,0,7,mon_gosaru,290,None,None,Gosaru,5,5,1,3735,2490,3915,2610,522,261,0,177,582,217,145,1369,1369,88,0,453498,88,3080,88,147,0
58688,Weaver_Q1,1,There are rumors saying the Weaver is looking for thread made of stone.,0,0,1,mon_weaver,290,None,None,Weaver,2,5,1,2956,2419,3155,2581,203,348,0,118,992,101,377,1154,1154,206,406,276072,59,3080,88,118,0
58689,Chupacabra_Blue_Q1,3,Their numbers grew after the Great Plant Cataclysm; now they tend to compete with humans for territory.,0,0,1,mon_chupacabra_blue,290,None,None,Chupacabra,0,5,0,2404,1294,4906,2642,290,290,0,118,890,116,348,769,1154,177,290,276072,59,2703,59,177,0
58690,Raid_boss_Velcoffer,3,"Velcoffer Guards aren't demons, but regular animals that mutated into monsters. What's more, the advent of these beasts wasn't caused by Medzio Diena. The Sage Master speculates that they were one of the monster species said to have been exiled from our world in a joint effort by goddesses and demons. As there are no records of these monsters prior to Medzio Diena, it's possible that the disaster set them free from the seals that detained them.",0,0,0,raid_boss_blackgargoyle,360,None,None,Velcoffer,0,0,3,7079,4247,13839,8303,675,675,0,146,1176,270,810,9961,14941,219,360,132689340,73,3354,73,219,0
58691,boss_Kandlogre,3,"It is not uncommon for inanimate objects to become monsters after Medzio Diena, but the appearance of candlesticks on the heads of existing monsters remains a curious phenomenon. ",120,93,2,boss_kandlogre,1,None,None,Candle Logger,4,0,3,107,46,110,47,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
58692,boss_Porahound,3,"According to a courageous observer, the two heads often quarrel with each other. If it weren't for their anatomy preventing either head from hurting the other, murder-suicides would likely be a common occurrence.",120,93,2,boss_porahound,1,None,None,Porahound,0,0,3,94,40,183,78,1,1,0,2,7,0,2,32,49,3,1,4361,1,13,1,3,0
58693,boss_Velschariot,4,"A monster born on Medzio Diena. After discovering these monsters, the demons trained them to pull carriages, and sent those with good combat abilities to the human realm.",120,93,5,boss_velschariot,1,None,None,Vel's Chariot,4,0,3,80,34,82,35,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
58694,boss_Velnipper,4,"Because the venom that Velnipper has is particularly lethal to other insects, it has the upper hand in inter-insect combat. The venom makes many of the insect-type monsters avoid Velnipper. If the Demon King Baiga hadn't suppressed the Velnipper under his command, he wouldn't have faced more insect-type monsters.",115806,112500,7,boss_velnipper,430,None,None,Velnipper,2,0,3,9371,4016,10094,4326,564,967,0,174,1683,1128,1048,3045,3045,304,602,5826343,87,4564,130,174,0
58695,boss_jezebel,4,"A demon under Baiga’s command. Although he has no particular position, he is granted with the most strongest power among other demons as he was born with the extraordinary physical strength. Baiga tamed Jezebel to gain more power. Jezebel became a loyal servant of the Baiga, and nothing but a beast of fear that destroys anything Baiga wishes to get rid of.",116734,112500,7,boss_jezebel,435,None,None,Jezebel,2,0,3,9485,4065,10217,4378,570,978,0,176,1703,1141,1060,3082,3082,308,609,5975355,88,4623,132,176,0
58696,boss_Pbeta,4,"For centuries Demon Lord Solcomm has attempted to attack the Astral Tower and Pbeta traveled between the demon realm and our world to aid him. But deep down, Pbeta was dissatisfied and his resentment against Solcomm grew. One day, Pbeta was unable to bear with Solcomm any longer and decided to revolt against him.  ",101964,85147,4,boss_pbeta,373,"[{""Chance"": 0.01, ""Item"": ""-1"", ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",None,Pbeta,1,0,3,10226,4382,4665,1999,699,699,0,113,653,279,839,3334,2223,75,373,4994549,264,5430,226,75,0
58697,boss_ignas,3,"Although the Schaffenstar will likely continue to exist, Ignas was the last head of the organization to be entrusted with a Revelation. He not only secretly murdered his predecessor but also manipulated the Demon Lord Solcomm and Pbeta to his own advantage and appropriated the power of a demon monarch. Despite his heinous actions, he was a man of exceptional talent, perhaps even comparable to the founder of the Schaffenstar, Lydia Schaffen.",120,93,0,boss_ignas,1,"[{""Chance"": 100.0, ""Item"": ""642934"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Ignas,1,0,3,187,80,94,40,1,1,0,1,3,0,2,47,31,1,1,4360,4,39,3,1,0
58698,boss_kabad,3,"Kabad trampled on the people of the capital city with the plants that turned into monsters on Medzio Diena. At that time, the horns of the Kabad didn't have the same shape of today. Since the day, the shape of the horns has gradually changed, mainly due to the consumption of plant-type monsters and Tree Root Crystals. The reason why only few plant-type monsters are left in the closed city is that Kabad is a big eater.",120,93,1,boss_kabad,1,None,None,Quavaad,0,0,3,94,40,183,78,1,1,0,2,7,0,2,32,49,3,1,4361,1,13,1,3,0
58699,boss_WoodCenturion,3,"The fact that this monster still consumes grass even after metamorphosis does not lower its ferocity. Even after Medzio Diena, the grass-eating Wooden Centurion devoured the plant-type monsters that appeared after the disaster. It is said that demons strived to keep Kabad and Wooden Centurion apart whenever there was something edible.",170964,112500,1,boss_woodcenturion,420,None,None,Wooden Centurion,0,0,3,7867,3371,15799,6771,787,787,0,170,1455,315,945,11429,17143,255,420,31244850,85,3912,85,255,0
58700,ERD_loftlem,4,It is a monster from the demon realm that the Demon King Baiga uses. Baiga likes monsters that reports news from various worlds.,1748,1188,1,mon_loftlem,100,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 38, ""Quantity_MIN"": 37}, {""Chance"": 33.33, ""Item"": ""649208"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": 31006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680106"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685106"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643520"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Loftlem,4,5,0,1619,539,1671,557,100,140,0,68,177,50,100,2518,2518,31,100,15939,31,1131,36,42,0
58701,ERD_Tanu,1,A carnivorous plant that uses bait to catch food. It shred its food into pieces before swallowing.,2349,1557,7,mon_tanu,104,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 133, ""Quantity_MIN"": 127}, {""Chance"": 0.8, ""Item"": ""645461"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": ""531126"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": ""271105"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""202115"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680045"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685045"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643597"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Tanu,5,5,1,2300,985,2440,1045,187,93,0,65,183,78,52,2760,2760,32,0,32158,32,1106,32,54,0
58702,ERD_Vesper,3,Animals living in the Royal Mausoleum have been deformed in recent years by the influence of the evil energy.,1946,1274,0,mon_vesper,106,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 38, ""Quantity_MIN"": 37}, {""Chance"": 15.0, ""Item"": ""645180"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.1, ""Item"": ""649202"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.08, ""Item"": ""581129"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.29, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680139"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685139"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Vesper,4,5,0,2225,953,2274,974,106,148,0,72,187,53,106,2809,2809,33,106,18042,33,1197,38,44,0
58703,ERD_Lizardman,3,"It is a beast type monster as can be seen in it's appearance and name. Of course, it originates in the demonic world, not ours.",2433,1593,5,mon_lizardman,106,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 86, ""Quantity_MIN"": 82}, {""Chance"": 20.0, ""Item"": ""645397"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": ""645396"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.08, ""Item"": ""649209"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.29, ""Item"": ""521121"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""531121"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 3.33, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680172"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685172"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643782"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Lizardman,1,5,1,4200,2261,2034,1095,106,106,0,33,160,42,127,3268,2178,22,106,26317,77,1561,66,22,0
58704,ERD_groll,3,"Amphibians that have branched out and evolved to be able to hunt in arid areas, travelers should be wary of them.",2307,1539,7,mon_groll,103,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 86, ""Quantity_MIN"": 82}, {""Chance"": 10.0, ""Item"": ""645218"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.75, ""Item"": ""645369"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680078"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685078"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643532"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Groll,0,5,1,1948,1049,3948,2126,103,103,0,43,261,41,123,2100,3151,64,103,25324,21,956,21,64,0
58705,ERD_StonOrca,4,Stone Orca are a peculiar case even among the monsters to appear after Medzio Deina. They appear as sea-faring creatures that don't have any relation to minerals and appear in areas that are far from the oceans. Nobody has yet solved the mystery behind these monsters.,2607,1666,1,mon_stonorca,110,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 68, ""Quantity_MIN"": 64}, {""Chance"": 66.66, ""Item"": ""645130"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.15, ""Item"": ""649004"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 2.5, ""Item"": ""511103"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": ""201119"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.82, ""Item"": ""141119"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.82, ""Item"": ""531103"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": ""512120"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680016"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685016"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643510"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Stone Orca,4,5,1,1707,1138,1759,1172,110,154,0,74,194,55,110,3997,3997,34,110,24321,34,1250,40,46,0
