$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
59465,ANCIENT_QUEST_OBJECT4,6,몬스터,0,0,6,icon_item_nothing,1,None,None,허수아비,None,3,0,113,75,113,75,1,1,0,2,5,1,1,42,42,2,1,465,2,26,2,2,0
59466,boss_molich_Q2,3,"몰렉은 수백년간 여러 마군주를 섬기며 많은 공적을 세웠으며, 장차 더 높은 지위에 오를 가능성이 높습니다. 마족의 역사에 밝은 학자들은 만약 그런 일이 생긴다면 브람블이나 미르티스 같은  낮은 지위의 마군주를 넘어서지도 모른다고 예상하고 있습니다.",0,0,0,boss_molich,100,None,None,몰렉,0,0,3,2019,1652,4098,3353,187,187,0,42,256,150,225,993,1490,63,100,326371,21,936,21,63,0
59467,Baby_Marnoks_Q1,1,매우 포악한 사자입니다.,0,0,1,boss_baby_marnoks,100,None,None,말순이,6,0,0,4411,3609,4411,3609,165,165,0,1,102,225,165,5575,5575,1,110,18226,1,676,1,1,0
59468,Ancient_pattern_monster,6,,0,0,6,None,440,None,None,어시스터 던전,None,0,5,14415,11794,14415,11794,792,660,0,178,1170,2640,660,425002,425002,178,440,559952800,178,5255,178,178,0
59469,F_boss_Skiaclipse_prison_bone,6,,0,0,6,None,450,None,None,뼈 감옥,None,1,3,40137,40137,40137,40137,4500,562,0,182,1219,3375,562,495428,371571,182,450,118502261,182,5374,182,182,0
59470,F_boss_Skiaclipse_Sphere,1,,0,0,2,mon_chesha_needle,450,None,None,검은색 구체,4,1,0,5737,5737,5925,5925,450,630,0,295,1014,1800,450,11918,11918,136,450,1244584,136,5075,159,182,0
59471,F_boss_Skiaclipse_Tornado,1,,0,0,2,mon_chesha_needle,450,None,None,,4,0,0,27513,27513,27922,27922,5400,944,0,295,1014,2700,675,365637,487517,136,450,235339650,136,5075,159,182,0
59472,F_boss_Skiaclipse_padObject,1,,0,0,2,mon_chesha_needle,450,None,None,,4,0,0,6236,6236,6441,6441,675,944,0,295,1014,2700,675,12954,12954,136,450,4978338,136,5075,159,182,0
59473,weekly_boss_ChiefGuard,6,네뷸라스는 마왕 카르타스 휘하의 마군주로 어떤 임무를 수행하든 살생을 일삼습니다. 본래는 인간이었는데 카르타스에 의해 마족으로 되살아난 존재이며 따라서 가깝게 지내는 마족도 없다고 합니다. 심지어 상관인 카르타스에게도 증오를 품고 있으나 차마 명령을 무시할 수 없는 제약에 걸려있다고 합니다. 마족이 되기 전의 자신의 과거를 기억하지 못하기 때문에 이러한 정보를 알고 있다면 거래를 할 가능성도 있다고 합니다.,0,0,6,boss_chiefguard,460,None,None,마군주 네뷸라스,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59474,weekly_boss_froster_lord,6,프로스터 로드는 길티네가 멸망시킨 후 자신의 영역으로 삼은 다른 차원의 얼어붙은 세계의 관리자입니다. ,0,0,6,boss_froster_lord,460,None,None,프로스터 로드,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59475,weekly_boss_bramble,6,브람블은 마군주 가운데 가장 총명하지 못합니다. 그렇지만 제스티는 우직한 성격을 높이 사서 많은 힘을 부여했습니다. 일설에 따르면 브람블은 다른 마군주들이 대부분 실패한 여신의 유물을 거의 탈취한 적도 있다고 합니다.,0,0,6,boss_bramble,460,None,None,마군주 브람블,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59476,weekly_boss_warpulis,6,"워퓰리스는 마왕 카르타스의 직속으로 변덕스러운 상관과 무척 잘 어울리는 자입니다. 경망스러운 태도와 막상 싸움을 시작하면 한없이 잔인하며, 언제든지 상대를 비웃을 마음을 지닌 이 마족은 혼돈과 그 혼돈에 속한 힘을 그대로 실체화한 듯합니다. 따라서 다른 마왕이나 마신은 이자를 수하로 두는 일에 관심이 없었으며, 오직 카르타스만이 그러한 성격과 능력을 좋아하여 곁에 두고 있습니다.",0,0,6,boss_warpulis,460,None,None,마군주 워퓰리스,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59477,boss_Irredians_TelHarsha,1,"주시자에 의해 마족으로 변이되어 힘을 얻은 텔하르샤는 그 힘을 피난처를 지배하는 것에 사용했습니다. 광기에 가까울 정도로 피난처에 집착한 텔하르샤는 피난처를 자신만의 왕국으로 만드는 것 마냥 몰두하였습니다. 텔하르샤의 마족 변이는, 주시자의 크루비나 실험이 가지는 궁극적인 목표를 보았을 때 훌륭한 표본이었습니다.",0,0,2,boss_telharsha_red,440,None,None,텔하르샤,4,0,3,44736,29824,45431,30287,7425,1155,0,289,992,3960,1237,198969,198969,133,1320,459584400,133,4956,155,178,0
59478,weekly_boss_warpulis_summon,6,"워퓰리스는 마왕 카르타스의 직속으로 변덕스러운 상관과 무척 잘 어울리는 자입니다. 경망스러운 태도와 막상 싸움을 시작하면 한없이 잔인하며, 언제든지 상대를 비웃을 마음을 지닌 이 마족은 혼돈과 그 혼돈에 속한 힘을 그대로 실체화한 듯합니다. 따라서 다른 마왕이나 마신은 이자를 수하로 두는 일에 관심이 없었으며, 오직 카르타스만이 그러한 성격과 능력을 좋아하여 곁에 두고 있습니다.",0,0,6,boss_warpulis,460,None,None,마군주 워퓰리스,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59479,Legend_boss_Pbeta_Easy,6,하얀 마녀의 숲의 주인인 글레이시어가 눈과 얼음에 크루비나의 힘을 더해 만들어냈습니다. 그녀가 프베타의 형상을 만들어 낼 수 있었던 이유는 주시자의 영향이 있었을 것이라는 추측입니다.,0,0,6,boss_pbeta_black,450,None,None,마기에 침식된 프베타,4,0,3,33805,24986,34393,25421,7593,1181,0,295,1014,3375,1265,204265,204265,136,1350,349130250,136,5075,159,182,0
59480,Legend_boss_Glacier_Easy,6,"글레이시어의 피부는 이질감이 느껴질 정도로 창백하고 깨끗합니다. 그녀의 피부는 그녀가 눈 위에서 동사하고 마족으로 변모하면서 얼음과 눈으로 만들어진 피부입니다.{nl}글레이시어는 마족이 되기 전에 겪었던 크루비나 실험에 의해 정신 상태가 온전치 못했습니다. 마족으로 되살아난 이후 변화된 자신의 외모를 보며 극심한 충격을 받았으나, 온전치 못했던 정신 상태는 스스로에 대한 방어기제로 광적인 수준에 가까운 자기애를 끌어냈습니다.{nl}눈과 얼음, 크루비나의 힘으로 다시 태어난 마족, 글레이시어는 고원지의 추위로부터 풍부한 마력을 공급받고 있습니다. 고원지의 막대한 양의 마력은 글레이시어를 통해 검은 수정으로 흡수되고 있었습니다.",0,0,6,boss_glacier,450,None,None,글레이시어,4,0,3,15212,11244,15477,11439,7593,1181,0,295,1014,3375,1265,255331,255331,136,1350,581883750,136,5075,159,182,0
59481,weekly_summon_lethargy,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,6,icon_item_nothing,440,None,None,공격력 저하 트랩,5,2,1,22161,14774,22888,15258,792,396,0,267,992,2640,220,21334,21334,133,0,26825832,133,4670,133,222,0
59482,weekly_summon_silence,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,6,icon_item_nothing,440,None,None,공격불가 트랩,5,2,1,22161,14774,22888,15258,792,396,0,267,992,2640,220,21334,21334,133,0,26825832,133,4670,133,222,0
59483,weekly_summon_defdown,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,6,icon_item_nothing,440,None,None,방어력 저하 트랩,5,2,1,22161,14774,22888,15258,792,396,0,267,992,2640,220,21334,21334,133,0,26825832,133,4670,133,222,0
59484,weekly_warpulis_core,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,6,icon_item_nothing,440,None,None,,5,2,1,22161,14774,22888,15258,792,396,0,267,992,2640,220,21334,21334,133,0,26825832,133,4670,133,222,0
59490,Guild_boss_Boruta_2,6,"보루타는 태고 시절에 아우스테야의 자비로 살아남았습니다. 수 천년이 지나 이제 여신이 사라지고, 신수의 날로 봉인이 약해지자 우리 세계에 본격적으로 등장하려 합니다. 그런데 이 등장이 인류에게 적대적이라는 사실이 분명하기 때문에 대책이 필요합니다.   ",0,0,6,boss_boruta,460,None,None,드래곤 보루타,0,0,3,31951,13693,62691,26867,862,862,0,186,1639,2760,1035,174371,174371,279,460,929221275,93,4284,93,279,0
59491,Legend_boss_Pbeta_Normal,6,하얀 마녀의 숲의 주인인 글레이시어가 눈과 얼음에 크루비나의 힘을 더해 만들어냈습니다. 그녀가 프베타의 형상을 만들어 낼 수 있었던 이유는 주시자의 영향이 있었을 것이라는 추측입니다.,0,0,6,boss_pbeta_black,450,None,None,마기에 침식된 프베타,4,0,3,37186,27485,37832,27963,7593,1181,0,295,1014,3375,1434,229798,229798,136,1800,378224437,136,5075,159,182,0
59492,Legend_boss_Glacier_Normal,6,"글레이시어의 피부는 이질감이 느껴질 정도로 창백하고 깨끗합니다. 그녀의 피부는 그녀가 눈 위에서 동사하고 마족으로 변모하면서 얼음과 눈으로 만들어진 피부입니다.{nl}글레이시어는 마족이 되기 전에 겪었던 크루비나 실험에 의해 정신 상태가 온전치 못했습니다. 마족으로 되살아난 이후 변화된 자신의 외모를 보며 극심한 충격을 받았으나, 온전치 못했던 정신 상태는 스스로에 대한 방어기제로 광적인 수준에 가까운 자기애를 끌어냈습니다.{nl}눈과 얼음, 크루비나의 힘으로 다시 태어난 마족, 글레이시어는 고원지의 추위로부터 풍부한 마력을 공급받고 있습니다. 고원지의 막대한 양의 마력은 글레이시어를 통해 검은 수정으로 흡수되고 있었습니다.",0,0,6,boss_glacier,450,None,None,글레이시어,4,0,3,42257,31233,42992,31776,7593,1181,0,295,1014,3375,1434,306398,306398,136,1800,727354687,136,5075,159,182,0
59493,Legend_boss_Pbeta_Hard,6,하얀 마녀의 숲의 주인인 글레이시어가 눈과 얼음에 크루비나의 힘을 더해 만들어냈습니다. 그녀가 프베타의 형상을 만들어 낼 수 있었던 이유는 주시자의 영향이 있었을 것이라는 추측입니다.,0,0,6,boss_pbeta_black,450,None,None,마기에 침식된 프베타,4,0,3,42257,31233,42992,31776,7593,1181,0,295,1014,3375,1603,306398,306398,136,2250,465507000,136,5075,159,182,0
59494,Legend_boss_Glacier_Hard,6,"글레이시어의 피부는 이질감이 느껴질 정도로 창백하고 깨끗합니다. 그녀의 피부는 그녀가 눈 위에서 동사하고 마족으로 변모하면서 얼음과 눈으로 만들어진 피부입니다.{nl}글레이시어는 마족이 되기 전에 겪었던 크루비나 실험에 의해 정신 상태가 온전치 못했습니다. 마족으로 되살아난 이후 변화된 자신의 외모를 보며 극심한 충격을 받았으나, 온전치 못했던 정신 상태는 스스로에 대한 방어기제로 광적인 수준에 가까운 자기애를 끌어냈습니다.{nl}눈과 얼음, 크루비나의 힘으로 다시 태어난 마족, 글레이시어는 고원지의 추위로부터 풍부한 마력을 공급받고 있습니다. 고원지의 막대한 양의 마력은 글레이시어를 통해 검은 수정으로 흡수되고 있었습니다.",0,0,6,boss_glacier,450,None,None,글레이시어,4,0,3,50708,37480,51590,38132,7593,1181,0,295,1014,3375,1603,408531,408531,136,2250,775845000,136,5075,159,182,0
59495,TelHarsha_Baseball,6,,0,0,6,mon_chesha_needle,450,None,None,,4,0,0,7799,7799,8106,8106,675,944,0,295,1014,2700,675,6620,6620,136,450,4008532,136,5075,159,182,0
59496,TelHarsha_CandleSpider_1,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 이 색상의 양초거미는 마력의 영향을 많이 받을 경우 생깁니다.,0,0,6,mon_candlespider_yellow,440,None,None,양초거미,4,1,1,12917,8611,13256,8837,440,616,0,289,992,1760,440,7902,7902,133,440,1187259,133,4956,155,178,0
59497,TelHarsha_CandleSpider_2,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 이 색상의 양초거미는 마력의 영향을 많이 받을 경우 생깁니다.,0,0,6,mon_candlespider_yellow,440,None,None,양초거미,4,1,1,12917,8611,13256,8837,440,616,0,289,992,1760,440,7902,7902,133,440,1187259,133,4956,155,178,0
59498,TelHarsha_CandleSpider_3,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 이 색상의 양초거미는 마력의 영향을 많이 받을 경우 생깁니다.,0,0,6,mon_candlespider_yellow,440,None,None,양초거미,4,1,1,12917,8611,13256,8837,440,616,0,289,992,1760,440,7902,7902,133,440,1187259,133,4956,155,178,0
59499,TelHarsha_CandleSpider_4,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 이 색상의 양초거미는 마력의 영향을 많이 받을 경우 생깁니다.,0,0,6,mon_candlespider_yellow,440,None,None,양초거미,4,1,1,12917,8611,13256,8837,440,616,0,289,992,1760,440,7902,7902,133,440,1187259,133,4956,155,178,0
59500,TelHarsha_AmissDog,3,어미스독은 신수의 날 즈음에 인위적으로 변형된 몬스터입니다. 다만 그 과정에서 의도치 않은 현상이 발생하여 결과가 조작자의 마음에 들지 않은 모양입니다. ,0,0,0,boss_amissdog,440,None,None,어미스독,0,0,3,10614,7076,21545,14363,825,825,0,178,1546,2640,990,14806,22209,267,440,29397522,89,4098,89,267,0
59501,TelHarsha_CandleSpider_5,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 이 색상의 양초거미는 마력의 영향을 많이 받을 경우 생깁니다.,0,0,4,mon_candlespider_blue,1,None,None,푸른 양초거미,4,1,1,156,104,159,106,1,1,0,3,3,1,1,88,88,1,1,581,1,26,2,2,0
59502,weekly_boss_solcomm,6,"뛰어난 자질을 지닌 마군주이나 상관을 잘못 만났으며, 리디아 샤펜이라는 너무 과한 적수를 잘못 만났으며, 불리한 지형을 만나 연이은 패전을 경험하였고, 잘못된 부하를 두었으며, 잘못된 동맹을 고른 어찌보면 가장 아쉬운 비운의 마군주 그의 이름은 바로 솔콤입니다. ",0,0,6,boss_solcomm,460,None,None,솔콤,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59503,weekly_boss_Naktis,6,나크티스에게는 세 명의 자매 마군주가 있으며 이들은 모두 마왕 제스티와 밀접한 관계에 있습니다.,0,0,6,boss_naktis,460,None,None,나크티스,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59504,weekly_boss_lucy,6,"루시가 환상도서관의 신비한 힘의 영향을 받은 시점이 언제인지는 모릅니다. 그러나 일단 평범한 토끼에서 신비한 힘을 지닌 존재로 각성한 후 루시는 마족과 협력하였으며, 신수의 날 이후에는 이러한 경향성을 인간들도 확실하게 알게 되었습니다. ",0,0,6,boss_lucy,460,None,None,루시,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59505,weekly_boss_Tiny,6,귀여운 외모 탓에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고 합니다.,0,0,6,mon_tiny,460,None,None,티니,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59506,weekly_boss_Tiny_mage,6,귀여운 외모 탓에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고 합니다.,0,0,6,mon_tiny_mage,460,None,None,티니 마법사,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59507,weekly_boss_Tiny_bow,6,귀여운 외모 탓에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고 합니다.,0,0,6,mon_tiny_bow,460,None,None,티니 궁수,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59508,boss_RaganosisCommander,4,거대한 덩치에도 래거노시스 램과 달리 이족 보행으로 진화한 래거노시스 커맨더는 압도적인 위압감으로 래거노시스들의 우두머리가 되었습니다. 래거노시스 커맨더는 마계에서도 명성을 떨칠 정도의 무력을 자랑하며 무자비한 파괴자로 악명을 떨쳤습니다. 길티네가 래거노시스 커맨더와 그 무리를 계시 추적에 이용하지 않고 측근에 둔 이유는 그들이 프래지아 신전의 마력을 감당할 수 있는 몇 안 되는 종족이기 때문이었습니다. 때문에 래거노시스 커맨더는 마군주의 자리에 오르지는 못했지만 어떤 마족도 그의 처우에 불평을 가지지는 않습니다.,179367,112500,3,boss_raganosiscommander,450,None,None,래거노시스 커맨더,0,0,3,10891,7261,22477,14984,843,843,0,182,1603,2700,1012,24751,37127,273,450,36462234,91,4191,91,273,0
59509,boss_BowerKeeper,2,"바우어들 중에서도 성역의 입구를 가장 가까이에서 지키는 바우어 키퍼는 사실상 직접 마주하기가 어려운 존재입니다. 다른 바우어들의 방해 공작을 이겨내는 일도 쉽지는 않을뿐더러 바우어 키퍼는 성역의 입구를 인간으로부터 감추어 두었습니다. 때문에, 성역의 입구를 먼저 찾아야만 바우어 키퍼도 그 모습을 드러냅니다. 그리고 바우어 키퍼를 쓰러뜨리지 못한다면 애써 찾은 성역의 입구는 다시 그 자취를 감추게 될 겁니다. 바우어 키퍼는 그 일대에 서식하는 다른 바우어들의 어미와도 같은 존재이며, 바우어 키퍼가 죽게 된다면 성역의 입구를 지키는 바우어들의 임무는 완전히 실패하게 됩니다. 단, 지금의 바우어들은 길티네의 힘에 완벽히 타락했기에 임무를 떠나 무자비한 몬스터로 변모했습니다.",179367,112500,0,boss_bowerkeeper,450,None,None,바우어 키퍼,1,0,3,23003,15335,10891,7261,843,843,0,136,834,2700,1012,36774,24516,91,450,33963890,318,6557,273,91,0
